signal,entry_time,exit_time,pair,direction,pair_entry,pair_exit,r_actual,outcome,sl_pts_dxy,dxy_outcome,dxy_entry,dxy_tp,dxy_sl,london_open,gap_pts_at_lon,wave_ext_pts
ATTR_CORE_SHORT,2024-04-22 06:45:00+00:00,2024-04-22 09:30:00+00:00,USDJPY,short,154.674,154.756,-1.0,loss,820,loss,154.674,154.469,154.756,154.706,500.0,0.0
ATTR_CORE_SHORT,2024-04-22 06:45:00+00:00,2024-04-22 09:30:00+00:00,AUDUSD,long,0.6429,0.6438,1.098,win,820,loss,154.674,154.469,154.756,154.706,500.0,0.0
ATTR_CORE_SHORT,2024-04-22 06:45:00+00:00,2024-04-22 09:30:00+00:00,USDCAD,short,1.37243,1.37325,-1.0,loss,820,loss,154.674,154.469,154.756,154.706,500.0,0.0
ATTR_CORE_SHORT,2024-04-22 06:45:00+00:00,2024-04-22 09:30:00+00:00,USDCHF,short,0.911,0.9115,-0.61,loss,820,loss,154.674,154.469,154.756,154.706,500.0,0.0
ATTR_CORE_SHORT,2024-04-22 06:45:00+00:00,2024-04-22 09:30:00+00:00,EURUSD,long,1.06639,1.06557,-1.0,loss,820,loss,154.674,154.469,154.756,154.706,500.0,0.0
REV_LONG,2024-04-22 07:45:00+00:00,2024-04-24 17:30:00+00:00,AUDUSD,short,0.6429,0.64511,-1.0,loss,2210,win,154.657,155.32,154.436,154.706,0.0,1010.0
REV_LONG,2024-04-22 07:45:00+00:00,2024-04-24 17:30:00+00:00,NZDUSD,short,0.59065,0.59286,-1.0,loss,2210,win,154.657,155.32,154.436,154.706,0.0,1010.0
REV_LONG,2024-04-22 07:45:00+00:00,2024-04-24 17:30:00+00:00,EURUSD,short,1.06584,1.06805,-1.0,loss,2210,win,154.657,155.32,154.436,154.706,0.0,1010.0
REV_LONG,2024-04-22 07:45:00+00:00,2024-04-24 17:30:00+00:00,USDJPY,long,154.657,155.321,3.005,win,2210,win,154.657,155.32,154.436,154.706,0.0,1010.0
REV_LONG,2024-04-22 07:45:00+00:00,2024-04-24 17:30:00+00:00,USDCHF,long,0.91035,0.91375,1.538,win,2210,win,154.657,155.32,154.436,154.706,0.0,1010.0
REV_LONG,2024-04-22 07:45:00+00:00,2024-04-24 17:30:00+00:00,GBPUSD,short,1.2368,1.23901,-1.0,loss,2210,win,154.657,155.32,154.436,154.706,0.0,1010.0
REV_LONG,2024-04-22 07:45:00+00:00,2024-04-24 17:30:00+00:00,USDCAD,long,1.37355,1.37134,-1.0,loss,2210,win,154.657,155.32,154.436,154.706,0.0,1010.0
ATTR_CORE_SHORT,2024-04-24 10:15:00+00:00,2024-04-24 12:00:00+00:00,AUDUSD,long,0.6504,0.6502,-0.118,loss,1690,loss,154.914,154.4915,155.083,154.927,1250.0,410.0
ATTR_CORE_SHORT,2024-04-24 10:15:00+00:00,2024-04-24 12:00:00+00:00,EURUSD,long,1.06909,1.06853,-0.331,loss,1690,loss,154.914,154.4915,155.083,154.927,1250.0,410.0
ATTR_CORE_SHORT,2024-04-24 10:15:00+00:00,2024-04-24 12:00:00+00:00,USDJPY,short,154.914,155.083,-1.0,loss,1690,loss,154.914,154.4915,155.083,154.927,1250.0,410.0
ATTR_CORE_SHORT,2024-04-24 10:15:00+00:00,2024-04-24 12:00:00+00:00,NZDUSD,long,0.5939,0.5931,-0.473,loss,1690,loss,154.914,154.4915,155.083,154.927,1250.0,410.0
ATTR_CORE_SHORT,2024-04-24 10:15:00+00:00,2024-04-24 12:00:00+00:00,USDCAD,short,1.36771,1.3694,-1.0,loss,1690,loss,154.914,154.4915,155.083,154.927,1250.0,410.0
ATTR_CORE_SHORT,2024-04-24 10:15:00+00:00,2024-04-24 12:00:00+00:00,GBPUSD,long,1.2442,1.2433,-0.533,loss,1690,loss,154.914,154.4915,155.083,154.927,1250.0,410.0
ATTR_CORE_SHORT,2024-04-24 10:15:00+00:00,2024-04-24 12:00:00+00:00,USDCHF,short,0.9139,0.9153,-0.828,loss,1690,loss,154.914,154.4915,155.083,154.927,1250.0,410.0
LON_ATTR_LONG,2024-05-06 09:15:00+00:00,2024-05-06 09:45:00+00:00,USDJPY,long,153.8,153.776,-1.0,loss,240,loss,105.096,105.156,105.072,105.153,0.0,0.0
LON_ATTR_LONG,2024-05-06 09:15:00+00:00,2024-05-06 09:45:00+00:00,NZDUSD,short,0.6016,0.60184,-1.0,loss,240,loss,105.096,105.132,105.072,105.153,0.0,0.0
LON_ATTR_LONG,2024-05-06 09:15:00+00:00,2024-05-06 09:45:00+00:00,AUDUSD,short,0.6623,0.66254,-1.0,loss,240,loss,105.096,105.132,105.072,105.153,0.0,0.0
ATTR_CORE_SHORT,2024-05-06 16:45:00+00:00,2024-05-07 01:30:00+00:00,USDCAD,short,1.36634,1.36749,-0.243,loss,4730,loss,153.903,152.7205,154.376,153.81,1210.0,1240.0
ATTR_CORE_SHORT,2024-05-06 16:45:00+00:00,2024-05-07 01:30:00+00:00,USDJPY,short,153.903,154.376,-1.0,loss,4730,loss,153.903,152.7205,154.376,153.81,1210.0,1240.0
ATTR_CORE_SHORT,2024-05-06 16:45:00+00:00,2024-05-07 01:30:00+00:00,USDCHF,short,0.9062,0.90715,-0.201,loss,4730,loss,153.903,152.7205,154.376,153.81,1210.0,1240.0
ATTR_CORE_SHORT,2024-05-06 16:45:00+00:00,2024-05-07 01:30:00+00:00,EURUSD,long,1.07742,1.07657,-0.18,loss,4730,loss,153.903,152.7205,154.376,153.81,1210.0,1240.0
ATTR_CORE_SHORT,2024-05-06 16:45:00+00:00,2024-05-07 01:30:00+00:00,AUDUSD,long,0.6627,0.6626,-0.021,loss,4730,loss,153.903,152.7205,154.376,153.81,1210.0,1240.0
ATTR_CORE_SHORT,2024-05-06 16:45:00+00:00,2024-05-07 01:30:00+00:00,GBPUSD,long,1.2564,1.2558,-0.127,loss,4730,loss,153.903,152.7205,154.376,153.81,1210.0,1240.0
ATTR_CORE_SHORT,2024-05-06 16:45:00+00:00,2024-05-07 01:30:00+00:00,NZDUSD,long,0.6012,0.60125,0.011,win,4730,loss,153.903,152.7205,154.376,153.81,1210.0,1240.0
GAP_REJ_SHORT,2024-05-13 14:30:00+00:00,2024-05-13 15:00:00+00:00,USDCHF,short,0.9061,0.90716,-1.0,loss,1060,loss,155.891,155.573,155.997,155.839,250.0,0.0
GAP_REJ_SHORT,2024-05-13 14:30:00+00:00,2024-05-13 15:00:00+00:00,EURUSD,long,1.08048,1.07942,-1.0,loss,1060,loss,155.891,155.573,155.997,155.839,250.0,0.0
GAP_REJ_SHORT,2024-05-13 14:30:00+00:00,2024-05-13 15:00:00+00:00,GBPUSD,long,1.2568,1.25574,-1.0,loss,1060,loss,155.891,155.573,155.997,155.839,250.0,0.0
LON_ATTR_LONG,2024-05-17 07:15:00+00:00,2024-05-17 07:30:00+00:00,AUDUSD,short,0.66735,0.66739,-1.0,loss,40,loss,104.553,104.559,104.549,104.567,0.0,0.0
LON_ATTR_LONG,2024-05-17 07:15:00+00:00,2024-05-17 07:30:00+00:00,NZDUSD,short,0.6119,0.61194,-1.0,loss,40,loss,104.553,104.559,104.549,104.567,0.0,0.0
LON_ATTR_LONG,2024-05-17 07:15:00+00:00,2024-05-17 07:30:00+00:00,USDJPY,long,155.743,155.739,-1.0,loss,40,loss,104.553,104.563,104.549,104.567,0.0,0.0
ATTR_CORE_LONG,2024-05-20 08:15:00+00:00,2024-05-20 08:30:00+00:00,NZDUSD,short,0.612,0.6118,0.769,win,260,loss,155.746,155.824,155.72,155.737,520.0,0.0
ATTR_CORE_LONG,2024-05-20 08:15:00+00:00,2024-05-20 08:30:00+00:00,EURUSD,short,1.08742,1.08722,0.769,win,260,loss,155.746,155.824,155.72,155.737,520.0,0.0
ATTR_CORE_LONG,2024-05-20 08:15:00+00:00,2024-05-20 08:30:00+00:00,AUDUSD,short,0.66945,0.66915,1.154,win,260,loss,155.746,155.824,155.72,155.737,520.0,0.0
ATTR_CORE_LONG,2024-05-20 08:15:00+00:00,2024-05-20 08:30:00+00:00,GBPUSD,short,1.26985,1.2698,0.192,win,260,loss,155.746,155.824,155.72,155.737,520.0,0.0
ATTR_CORE_LONG,2024-05-20 08:15:00+00:00,2024-05-20 08:30:00+00:00,USDCHF,long,0.9099,0.90995,0.192,win,260,loss,155.746,155.824,155.72,155.737,520.0,0.0
ATTR_CORE_LONG,2024-05-20 08:15:00+00:00,2024-05-20 08:30:00+00:00,USDCAD,long,1.36123,1.36147,0.923,win,260,loss,155.746,155.824,155.72,155.737,520.0,0.0
ATTR_CORE_LONG,2024-05-20 08:15:00+00:00,2024-05-20 08:30:00+00:00,USDJPY,long,155.746,155.72,-1.0,loss,260,loss,155.746,155.824,155.72,155.737,520.0,0.0
REV_LONG,2024-05-20 11:15:00+00:00,2024-05-21 00:15:00+00:00,GBPUSD,short,1.2697,1.27199,-1.0,loss,2290,win,155.732,156.419,155.503,155.737,0.0,1980.0
REV_LONG,2024-05-20 11:15:00+00:00,2024-05-21 00:15:00+00:00,USDCAD,long,1.36188,1.3628,0.402,win,2290,win,155.732,156.419,155.503,155.737,0.0,1980.0
REV_LONG,2024-05-20 11:15:00+00:00,2024-05-21 00:15:00+00:00,NZDUSD,short,0.61165,0.6108,0.371,win,2290,win,155.732,156.419,155.503,155.737,0.0,1980.0
REV_LONG,2024-05-20 11:15:00+00:00,2024-05-21 00:15:00+00:00,USDJPY,long,155.732,156.419,3.0,win,2290,win,155.732,156.419,155.503,155.737,0.0,1980.0
REV_LONG,2024-05-20 11:15:00+00:00,2024-05-21 00:15:00+00:00,AUDUSD,short,0.6686,0.66695,0.721,win,2290,win,155.732,156.419,155.503,155.737,0.0,1980.0
REV_LONG,2024-05-20 11:15:00+00:00,2024-05-21 00:15:00+00:00,USDCHF,long,0.90895,0.9104,0.633,win,2290,win,155.732,156.419,155.503,155.737,0.0,1980.0
REV_LONG,2024-05-20 11:15:00+00:00,2024-05-21 00:15:00+00:00,EURUSD,short,1.08633,1.08578,0.24,win,2290,win,155.732,156.419,155.503,155.737,0.0,1980.0
REV_SHORT,2024-05-27 08:00:00+00:00,2024-05-28 03:15:00+00:00,NZDUSD,long,0.613,0.6162,3.516,win,910,win,156.91,156.6825,157.001,156.802,0.0,1540.0
REV_SHORT,2024-05-27 08:00:00+00:00,2024-05-28 03:15:00+00:00,EURUSD,long,1.08488,1.08767,3.066,win,910,win,156.91,156.6825,157.001,156.802,0.0,1540.0
REV_SHORT,2024-05-27 08:00:00+00:00,2024-05-28 03:15:00+00:00,USDCHF,short,0.9149,0.9119,3.297,win,910,win,156.91,156.6825,157.001,156.802,0.0,1540.0
REV_SHORT,2024-05-27 08:00:00+00:00,2024-05-28 03:15:00+00:00,GBPUSD,long,1.2739,1.2781,4.615,win,910,win,156.91,156.6825,157.001,156.802,0.0,1540.0
REV_SHORT,2024-05-27 08:00:00+00:00,2024-05-28 03:15:00+00:00,AUDUSD,long,0.6636,0.66685,3.571,win,910,win,156.91,156.6825,157.001,156.802,0.0,1540.0
REV_SHORT,2024-05-27 08:00:00+00:00,2024-05-28 03:15:00+00:00,USDCAD,short,1.3662,1.36183,4.802,win,910,win,156.91,156.6825,157.001,156.802,0.0,1540.0
REV_SHORT,2024-05-27 08:00:00+00:00,2024-05-28 03:15:00+00:00,USDJPY,short,156.91,156.666,2.681,win,910,win,156.91,156.6825,157.001,156.802,0.0,1540.0
ATTR_CORE_LONG,2024-05-27 14:00:00+00:00,2024-05-27 14:45:00+00:00,AUDUSD,short,0.6654,0.666,-1.0,loss,600,loss,156.823,157.003,156.763,156.802,430.0,10.0
ATTR_CORE_LONG,2024-05-27 14:00:00+00:00,2024-05-27 14:45:00+00:00,NZDUSD,short,0.6146,0.61495,-0.583,loss,600,loss,156.823,157.003,156.763,156.802,430.0,10.0
ATTR_CORE_LONG,2024-05-27 14:00:00+00:00,2024-05-27 14:45:00+00:00,USDCAD,long,1.36411,1.36351,-1.0,loss,600,loss,156.823,157.003,156.763,156.802,430.0,10.0
ATTR_CORE_LONG,2024-05-27 14:00:00+00:00,2024-05-27 14:45:00+00:00,EURUSD,short,1.08493,1.08553,-1.0,loss,600,loss,156.823,157.003,156.763,156.802,430.0,10.0
ATTR_CORE_LONG,2024-05-27 14:00:00+00:00,2024-05-27 14:45:00+00:00,USDJPY,long,156.823,156.763,-1.0,loss,600,loss,156.823,157.003,156.763,156.802,430.0,10.0
ATTR_CORE_LONG,2024-05-27 14:00:00+00:00,2024-05-27 14:45:00+00:00,GBPUSD,short,1.2766,1.2772,-1.0,loss,600,loss,156.823,157.003,156.763,156.802,430.0,10.0
ATTR_CORE_LONG,2024-05-27 14:00:00+00:00,2024-05-27 14:45:00+00:00,USDCHF,long,0.91415,0.91375,-0.667,loss,600,loss,156.823,157.003,156.763,156.802,430.0,10.0
LON_ATTR_LONG,2024-05-29 07:15:00+00:00,2024-05-29 07:30:00+00:00,AUDUSD,short,0.6658,0.66555,24.999,win,10,loss,104.617,104.6185,104.616,104.65,0.0,0.0
LON_ATTR_LONG,2024-05-29 07:15:00+00:00,2024-05-29 07:30:00+00:00,NZDUSD,short,0.6142,0.61421,-1.0,loss,10,loss,104.617,104.6185,104.616,104.65,0.0,0.0
LON_ATTR_LONG,2024-05-29 07:15:00+00:00,2024-05-29 07:30:00+00:00,USDJPY,long,157.099,157.098,-1.0,loss,10,loss,104.617,104.6195,104.616,104.65,0.0,0.0
REV_SHORT,2024-05-29 10:15:00+00:00,2024-05-29 11:15:00+00:00,USDCHF,short,0.9131,0.91376,-1.0,loss,660,loss,157.227,157.062,157.293,157.096,0.0,1370.0
REV_SHORT,2024-05-29 10:15:00+00:00,2024-05-29 11:15:00+00:00,NZDUSD,long,0.6133,0.61264,-1.0,loss,660,loss,157.227,157.062,157.293,157.096,0.0,1370.0
REV_SHORT,2024-05-29 10:15:00+00:00,2024-05-29 11:15:00+00:00,GBPUSD,long,1.2752,1.27454,-1.0,loss,660,loss,157.227,157.062,157.293,157.096,0.0,1370.0
REV_SHORT,2024-05-29 10:15:00+00:00,2024-05-29 11:15:00+00:00,USDCAD,short,1.36673,1.36739,-1.0,loss,660,loss,157.227,157.062,157.293,157.096,0.0,1370.0
REV_SHORT,2024-05-29 10:15:00+00:00,2024-05-29 11:15:00+00:00,AUDUSD,long,0.66375,0.66309,-1.0,loss,660,loss,157.227,157.062,157.293,157.096,0.0,1370.0
REV_SHORT,2024-05-29 10:15:00+00:00,2024-05-29 11:15:00+00:00,EURUSD,long,1.08439,1.08373,-1.0,loss,660,loss,157.227,157.062,157.293,157.096,0.0,1370.0
REV_SHORT,2024-05-29 10:15:00+00:00,2024-05-29 11:15:00+00:00,USDJPY,short,157.227,157.293,-1.0,loss,660,loss,157.227,157.062,157.293,157.096,0.0,1370.0
REV_SHORT,2024-05-29 11:15:00+00:00,2024-05-29 12:30:00+00:00,USDCHF,short,0.9137,0.9118,6.333,win,300,win,157.263,157.188,157.293,157.096,0.0,1730.0
REV_SHORT,2024-05-29 11:15:00+00:00,2024-05-29 12:30:00+00:00,USDCAD,short,1.36738,1.36699,1.3,win,300,win,157.263,157.188,157.293,157.096,0.0,1730.0
REV_SHORT,2024-05-29 11:15:00+00:00,2024-05-29 12:30:00+00:00,NZDUSD,long,0.6126,0.6132,2.0,win,300,win,157.263,157.188,157.293,157.096,0.0,1730.0
REV_SHORT,2024-05-29 11:15:00+00:00,2024-05-29 12:30:00+00:00,GBPUSD,long,1.2744,1.2748,1.333,win,300,win,157.263,157.188,157.293,157.096,0.0,1730.0
REV_SHORT,2024-05-29 11:15:00+00:00,2024-05-29 12:30:00+00:00,AUDUSD,long,0.6631,0.6635,1.333,win,300,win,157.263,157.188,157.293,157.096,0.0,1730.0
REV_SHORT,2024-05-29 11:15:00+00:00,2024-05-29 12:30:00+00:00,USDJPY,short,157.263,157.172,3.033,win,300,win,157.263,157.188,157.293,157.096,0.0,1730.0
REV_SHORT,2024-05-29 11:15:00+00:00,2024-05-29 12:30:00+00:00,EURUSD,long,1.08398,1.08516,3.933,win,300,win,157.263,157.188,157.293,157.096,0.0,1730.0
GAP_REJ_SHORT,2024-06-19 10:30:00+00:00,2024-06-19 10:45:00+00:00,USDCHF,short,0.88525,0.88533,-1.0,loss,80,loss,157.84,157.816,157.848,157.665,250.0,0.0
GAP_REJ_SHORT,2024-06-19 10:30:00+00:00,2024-06-19 10:45:00+00:00,GBPUSD,long,1.27345,1.27337,-1.0,loss,80,loss,157.84,157.816,157.848,157.665,250.0,0.0
GAP_REJ_SHORT,2024-06-19 10:30:00+00:00,2024-06-19 10:45:00+00:00,EURUSD,long,1.07401,1.07501,12.5,win,80,loss,157.84,157.816,157.848,157.665,250.0,0.0
LON_ATTR_LONG,2024-07-04 11:00:00+00:00,2024-07-05 00:30:00+00:00,AUDUSD,short,0.673,0.67345,-0.469,loss,960,loss,105.186,105.33,105.09,105.282,0.0,0.0
LON_ATTR_LONG,2024-07-04 11:00:00+00:00,2024-07-05 00:30:00+00:00,NZDUSD,short,0.6121,0.61195,0.156,win,960,loss,105.186,105.33,105.09,105.282,0.0,0.0
LON_ATTR_LONG,2024-07-04 11:00:00+00:00,2024-07-05 00:30:00+00:00,USDJPY,long,160.96,161.055,0.99,win,960,loss,105.186,105.426,105.09,105.282,0.0,0.0
GAP_REJ_LONG,2024-07-08 08:15:00+00:00,2024-07-08 08:30:00+00:00,NZDUSD,short,0.6137,0.61375,-0.128,loss,390,loss,104.909,104.948,104.87,105.029,-20.0,0.0
GAP_REJ_LONG,2024-07-08 08:15:00+00:00,2024-07-08 08:30:00+00:00,USDJPY,long,160.938,160.989,1.308,win,390,loss,104.909,104.948,104.87,105.029,-20.0,0.0
LON_ATTR_LONG,2024-07-08 10:15:00+00:00,2024-07-08 10:30:00+00:00,NZDUSD,short,0.6137,0.6132,1.19,win,420,win,104.907,104.97,104.865,105.029,0.0,0.0
LON_ATTR_LONG,2024-07-08 10:15:00+00:00,2024-07-08 12:15:00+00:00,USDJPY,long,160.946,160.904,-1.0,loss,420,loss,104.907,105.012,104.865,105.029,0.0,0.0
LON_ATTR_LONG,2024-07-08 10:15:00+00:00,2024-07-08 10:30:00+00:00,AUDUSD,short,0.6742,0.6738,0.952,win,420,win,104.907,104.97,104.865,105.029,0.0,0.0
LON_ATTR_LONG,2024-07-17 13:30:00+00:00,2024-07-19 06:00:00+00:00,AUDUSD,short,0.6738,0.66985,0.978,win,4040,win,103.721,104.327,103.317,104.192,0.0,0.0
LON_ATTR_LONG,2024-07-17 13:30:00+00:00,2024-07-19 06:00:00+00:00,NZDUSD,short,0.6084,0.6028,1.386,win,4040,win,103.721,104.327,103.317,104.192,0.0,0.0
LON_ATTR_LONG,2024-07-17 13:30:00+00:00,2024-07-25 02:00:00+00:00,USDJPY,long,156.31,155.906,-1.0,loss,4040,timeout,103.721,104.731,103.317,104.192,0.0,0.0
GAP_REJ_LONG,2024-08-12 10:30:00+00:00,2024-08-12 11:15:00+00:00,NZDUSD,short,0.60285,0.60275,0.313,win,320,win,103.182,103.214,103.15,103.202,-50.0,0.0
LON_ATTR_LONG,2024-09-02 06:45:00+00:00,2024-09-02 07:00:00+00:00,AUDUSD,short,0.67795,0.67804,-1.0,loss,90,win,101.608,101.6215,101.599,101.668,0.0,0.0
LON_ATTR_LONG,2024-09-02 06:45:00+00:00,2024-09-02 07:00:00+00:00,USDJPY,long,146.158,146.149,-1.0,loss,90,win,101.608,101.6305,101.599,101.668,0.0,0.0
LON_ATTR_LONG,2024-09-02 06:45:00+00:00,2024-09-02 07:00:00+00:00,NZDUSD,short,0.6234,0.62349,-1.0,loss,90,win,101.608,101.6215,101.599,101.668,0.0,0.0
LON_ATTR_LONG,2024-09-16 07:15:00+00:00,2024-09-16 07:30:00+00:00,NZDUSD,short,0.6177,0.618,-1.0,loss,300,loss,100.746,100.791,100.716,100.845,0.0,0.0
LON_ATTR_LONG,2024-09-16 07:15:00+00:00,2024-09-16 07:30:00+00:00,USDJPY,long,139.72,139.69,-1.0,loss,300,loss,100.746,100.821,100.716,100.845,0.0,0.0
LON_ATTR_LONG,2024-09-16 07:15:00+00:00,2024-09-16 07:30:00+00:00,AUDUSD,short,0.67235,0.67265,-1.0,loss,300,loss,100.746,100.791,100.716,100.845,0.0,0.0
GAP_REJ_SHORT,2024-09-20 11:30:00+00:00,2024-09-27 04:45:00+00:00,USDCHF,short,0.84955,0.8482,0.087,win,15470,loss,144.246,139.605,145.793,142.976,2160.0,0.0
GAP_REJ_SHORT,2024-09-20 11:30:00+00:00,2024-09-27 04:45:00+00:00,EURUSD,long,1.11584,1.11643,0.038,win,15470,loss,144.246,139.605,145.793,142.976,2160.0,0.0
GAP_REJ_SHORT,2024-09-20 11:30:00+00:00,2024-09-27 04:45:00+00:00,GBPUSD,long,1.32955,1.3386,0.585,win,15470,loss,144.246,139.605,145.793,142.976,2160.0,0.0
LON_ATTR_LONG,2024-10-07 07:00:00+00:00,2024-10-07 07:15:00+00:00,USDJPY,long,148.339,148.328,-1.0,loss,110,win,102.503,102.5305,102.492,102.533,0.0,0.0
LON_ATTR_LONG,2024-10-07 07:00:00+00:00,2024-10-07 07:15:00+00:00,NZDUSD,short,0.61525,0.61475,4.545,win,110,win,102.503,102.5195,102.492,102.533,0.0,0.0
LON_ATTR_LONG,2024-10-07 07:00:00+00:00,2024-10-07 07:15:00+00:00,AUDUSD,short,0.67975,0.67986,-1.0,loss,110,win,102.503,102.5195,102.492,102.533,0.0,0.0
GAP_REJ_LONG,2024-10-07 13:15:00+00:00,2024-10-07 17:30:00+00:00,NZDUSD,short,0.61425,0.6129,1.517,win,890,loss,102.465,102.554,102.376,102.533,-170.0,0.0
GAP_REJ_LONG,2024-10-07 13:15:00+00:00,2024-10-07 17:30:00+00:00,USDJPY,long,148.068,147.979,-1.0,loss,890,loss,102.465,102.554,102.376,102.533,-170.0,0.0
LON_ATTR_LONG,2024-10-08 09:30:00+00:00,2024-10-08 10:45:00+00:00,AUDUSD,short,0.67265,0.67304,-1.0,loss,390,win,102.385,102.4435,102.346,102.441,0.0,0.0
LON_ATTR_LONG,2024-10-08 09:30:00+00:00,2024-10-08 10:45:00+00:00,NZDUSD,short,0.61185,0.6118,0.128,win,390,win,102.385,102.4435,102.346,102.441,0.0,0.0
LON_ATTR_LONG,2024-10-08 09:30:00+00:00,2024-10-08 12:30:00+00:00,USDJPY,long,147.854,147.815,-1.0,loss,390,win,102.385,102.4825,102.346,102.441,0.0,0.0
ATTR_CORE_LONG,2024-10-14 07:15:00+00:00,2024-10-14 08:00:00+00:00,USDCAD,long,1.37772,1.37834,1.051,win,590,win,149.273,149.45,149.214,149.203,1060.0,0.0
ATTR_CORE_LONG,2024-10-14 07:15:00+00:00,2024-10-14 08:00:00+00:00,AUDUSD,short,0.67335,0.67295,0.678,win,590,win,149.273,149.45,149.214,149.203,1060.0,0.0
ATTR_CORE_LONG,2024-10-14 07:15:00+00:00,2024-10-14 08:00:00+00:00,USDJPY,long,149.273,149.435,2.746,win,590,win,149.273,149.45,149.214,149.203,1060.0,0.0
ATTR_CORE_LONG,2024-10-14 07:15:00+00:00,2024-10-14 08:00:00+00:00,USDCHF,long,0.8598,0.85921,-1.0,loss,590,win,149.273,149.45,149.214,149.203,1060.0,0.0
ATTR_CORE_LONG,2024-10-14 07:15:00+00:00,2024-10-14 08:00:00+00:00,GBPUSD,short,1.3064,1.30699,-1.0,loss,590,win,149.273,149.45,149.214,149.203,1060.0,0.0
ATTR_CORE_LONG,2024-10-14 07:15:00+00:00,2024-10-14 08:00:00+00:00,NZDUSD,short,0.60935,0.6088,0.932,win,590,win,149.273,149.45,149.214,149.203,1060.0,0.0
ATTR_CORE_LONG,2024-10-14 07:15:00+00:00,2024-10-14 08:00:00+00:00,EURUSD,short,1.09259,1.09282,-0.39,loss,590,win,149.273,149.45,149.214,149.203,1060.0,0.0
GAP_REJ_SHORT,2024-10-14 09:30:00+00:00,2024-10-14 10:30:00+00:00,GBPUSD,long,1.3059,1.30525,-0.52,loss,1250,loss,149.366,148.991,149.491,149.203,960.0,0.0
GAP_REJ_SHORT,2024-10-14 09:30:00+00:00,2024-10-14 10:30:00+00:00,USDCHF,short,0.85975,0.86055,-0.64,loss,1250,loss,149.366,148.991,149.491,149.203,960.0,0.0
GAP_REJ_SHORT,2024-10-14 09:30:00+00:00,2024-10-14 10:30:00+00:00,EURUSD,long,1.09322,1.09249,-0.584,loss,1250,loss,149.366,148.991,149.491,149.203,960.0,0.0
ATTR_CORE_LONG,2024-10-18 10:45:00+00:00,2024-10-18 14:00:00+00:00,USDCHF,long,0.86625,0.86535,-0.317,loss,2840,loss,149.935,150.787,149.651,149.952,890.0,750.0
ATTR_CORE_LONG,2024-10-18 10:45:00+00:00,2024-10-18 14:00:00+00:00,EURUSD,short,1.08447,1.08605,-0.556,loss,2840,loss,149.935,150.787,149.651,149.952,890.0,750.0
ATTR_CORE_LONG,2024-10-18 10:45:00+00:00,2024-10-18 14:00:00+00:00,USDCAD,long,1.37907,1.38024,0.412,win,2840,loss,149.935,150.787,149.651,149.952,890.0,750.0
ATTR_CORE_LONG,2024-10-18 10:45:00+00:00,2024-10-18 14:00:00+00:00,USDJPY,long,149.935,149.651,-1.0,loss,2840,loss,149.935,150.787,149.651,149.952,890.0,750.0
ATTR_CORE_LONG,2024-10-18 10:45:00+00:00,2024-10-18 14:00:00+00:00,NZDUSD,short,0.60755,0.60715,0.141,win,2840,loss,149.935,150.787,149.651,149.952,890.0,750.0
ATTR_CORE_LONG,2024-10-18 10:45:00+00:00,2024-10-18 14:00:00+00:00,AUDUSD,short,0.6714,0.67075,0.229,win,2840,loss,149.935,150.787,149.651,149.952,890.0,750.0
ATTR_CORE_LONG,2024-10-18 10:45:00+00:00,2024-10-18 14:00:00+00:00,GBPUSD,short,1.30475,1.30475,0.0,timeout,2840,loss,149.935,150.787,149.651,149.952,890.0,750.0
GAP_REJ_SHORT,2024-10-21 08:30:00+00:00,2024-10-21 14:30:00+00:00,EURUSD,long,1.08545,1.08378,-0.472,loss,3540,loss,149.901,148.839,150.255,149.498,220.0,0.0
GAP_REJ_SHORT,2024-10-21 08:30:00+00:00,2024-10-21 14:30:00+00:00,GBPUSD,long,1.30205,1.3002,-0.523,loss,3540,loss,149.901,148.839,150.255,149.498,220.0,0.0
GAP_REJ_SHORT,2024-10-21 08:30:00+00:00,2024-10-21 14:30:00+00:00,USDCHF,short,0.86515,0.86485,0.085,win,3540,loss,149.901,148.839,150.255,149.498,220.0,0.0
REV_SHORT,2024-10-22 10:45:00+00:00,2024-10-22 11:00:00+00:00,USDJPY,short,150.84,150.888,-1.0,loss,480,loss,150.84,150.72,150.888,150.825,0.0,1720.0
REV_SHORT,2024-10-22 10:45:00+00:00,2024-10-22 11:00:00+00:00,AUDUSD,long,0.6683,0.66865,0.729,win,480,loss,150.84,150.72,150.888,150.825,0.0,1720.0
REV_SHORT,2024-10-22 10:45:00+00:00,2024-10-22 11:00:00+00:00,EURUSD,long,1.08283,1.08275,-0.167,loss,480,loss,150.84,150.72,150.888,150.825,0.0,1720.0
REV_SHORT,2024-10-22 10:45:00+00:00,2024-10-22 11:00:00+00:00,NZDUSD,long,0.60535,0.60515,-0.417,loss,480,loss,150.84,150.72,150.888,150.825,0.0,1720.0
REV_SHORT,2024-10-22 10:45:00+00:00,2024-10-22 11:00:00+00:00,USDCHF,short,0.86555,0.86603,-1.0,loss,480,loss,150.84,150.72,150.888,150.825,0.0,1720.0
REV_SHORT,2024-10-22 10:45:00+00:00,2024-10-22 11:00:00+00:00,GBPUSD,long,1.2977,1.29775,0.104,win,480,loss,150.84,150.72,150.888,150.825,0.0,1720.0
