signal,pair,entry_time,exit_time,direction,entry,exit_px,sl_pts_dxy,dxy_outcome,outcome,r_val
LON_ATTR_SHORT,XAUUSD,2025-08-11 09:30:00+00:00,2025-08-11 11:45:00+00:00,long,3358.72,3355.25,1680,loss,loss,-0.2065
LON_ATTR_LONG,XAUUSD,2025-08-13 08:45:00+00:00,2025-08-13 09:15:00+00:00,short,3360.11,3362.19,620,loss,loss,-0.3355
LON_ATTR_SHORT,XAUUSD,2025-08-25 14:00:00+00:00,2025-08-25 15:00:00+00:00,long,3373.73,3375.3,1210,loss,win,0.1298
LON_ATTR_SHORT,XAUUSD,2025-08-27 08:30:00+00:00,2025-08-27 16:00:00+00:00,long,3383.59,3388.9,2430,win,win,0.2185
LON_ATTR_LONG,XAUUSD,2025-09-08 08:30:00+00:00,2025-09-08 12:45:00+00:00,short,3612.39,3624.15,950,loss,loss,-1.2379
LON_ATTR_LONG,XAUUSD,2025-09-15 07:30:00+00:00,2025-09-15 10:00:00+00:00,short,3641.18,3644.4,1200,loss,loss,-0.2683
LON_ATTR_SHORT,XAUUSD,2025-10-07 09:30:00+00:00,2025-10-07 18:30:00+00:00,long,3960.68,3982.46,1410,loss,win,1.5447
LON_ATTR_SHORT,XAUUSD,2025-10-13 12:45:00+00:00,2025-10-15 02:30:00+00:00,long,4079.49,4171.58,3890,win,win,2.3674
LON_ATTR_SHORT,XAUUSD,2025-10-17 13:00:00+00:00,2025-10-21 02:30:00+00:00,long,4313.26,4339.68,2800,loss,win,0.9436
LON_ATTR_SHORT,XAUUSD,2025-10-30 13:00:00+00:00,2025-11-04 19:45:00+00:00,long,3975.35,3937.41,5680,loss,loss,-0.668
LON_ATTR_LONG,XAUUSD,2025-11-06 13:00:00+00:00,2025-11-07 11:30:00+00:00,short,4011.77,3998.43,1830,loss,win,0.729
LON_ATTR_LONG,XAUUSD,2025-11-07 11:30:00+00:00,2025-11-07 15:00:00+00:00,short,3998.43,3990.99,1730,loss,win,0.4301
LON_ATTR_LONG,XAUUSD,2025-11-13 10:15:00+00:00,2025-11-13 17:15:00+00:00,short,4234.72,4202.57,2690,loss,win,1.1952
LON_ATTR_LONG,XAUUSD,2025-11-17 08:00:00+00:00,2025-11-17 08:30:00+00:00,short,4090.0,4077.54,740,win,win,1.6838
LON_ATTR_SHORT,XAUUSD,2025-12-19 09:30:00+00:00,2025-12-19 14:00:00+00:00,long,4330.56,4327.94,1280,win,loss,-0.2047
LON_ATTR_SHORT,XAUUSD,2026-01-06 09:30:00+00:00,2026-01-06 15:00:00+00:00,long,4455.86,4480.03,1580,loss,win,1.5297
LON_ATTR_LONG,XAUUSD,2026-01-16 11:15:00+00:00,2026-01-16 15:15:00+00:00,short,4611.18,4565.05,720,win,win,6.4069
LON_ATTR_SHORT,XAUUSD,2026-02-16 15:45:00+00:00,2026-02-17 07:30:00+00:00,long,4979.68,4917.15,1530,loss,loss,-4.0869
LON_ATTR_SHORT,XAUUSD,2026-02-17 07:45:00+00:00,2026-02-17 09:15:00+00:00,long,4916.76,4918.66,1270,win,win,0.1496
LON_ATTR_SHORT,XAUUSD,2026-02-23 08:45:00+00:00,2026-02-23 11:15:00+00:00,long,5140.27,5150.66,1760,loss,win,0.5903
LON_ATTR_SHORT,XAUUSD,2026-02-24 08:00:00+00:00,2026-02-24 09:15:00+00:00,long,5170.63,5168.5,1200,win,loss,-0.1775
LON_ATTR_SHORT,XAUUSD,2026-03-03 15:15:00+00:00,2026-03-04 11:15:00+00:00,long,5043.79,5194.62,8360,win,win,1.8042
LON_ATTR_LONG,XAUUSD,2026-03-17 09:00:00+00:00,2026-03-17 13:15:00+00:00,short,5013.9,5012.71,1910,loss,win,0.0623
LON_ATTR_SHORT,XAUUSD,2026-03-27 11:15:00+00:00,2026-03-27 15:15:00+00:00,long,4415.06,4543.35,1520,win,win,8.4401
LON_ATTR_SHORT,XAUUSD,2026-04-16 09:45:00+00:00,2026-04-17 12:15:00+00:00,long,4812.85,4816.86,1970,win,win,0.2036
LON_ATTR_LONG,XAUUSD,2026-04-17 15:30:00+00:00,2026-04-19 22:00:00+00:00,short,4858.82,4789.64,3010,win,win,2.2983
LON_ATTR_LONG,XAUUSD,2026-04-20 07:15:00+00:00,2026-04-20 07:30:00+00:00,short,4797.83,4797.49,490,win,win,0.0694
LON_ATTR_LONG,XAUUSD,2026-04-24 13:00:00+00:00,2026-04-26 22:00:00+00:00,short,4703.03,4685.13,1880,win,win,0.9521
LON_ATTR_LONG,XAUUSD,2026-04-27 09:30:00+00:00,2026-04-28 00:45:00+00:00,short,4704.58,4690.56,2050,win,win,0.6839
LON_ATTR_SHORT,XAUUSD,2026-05-04 08:00:00+00:00,2026-05-04 10:00:00+00:00,long,4580.24,4541.83,1730,loss,loss,-2.2202
LON_ATTR_LONG,XAUUSD,2026-05-07 08:30:00+00:00,2026-05-07 08:45:00+00:00,short,4735.32,4731.0,40,win,win,10.8
LON_ATTR_LONG,XAUUSD,2026-05-11 15:00:00+00:00,2026-05-12 00:45:00+00:00,short,4728.5,4749.23,1480,win,loss,-1.4007
